id_venta,id_itinerario,id_pasajero,id_ruta,id_empresa,fecha_venta,fecha_viaje,numero_asiento,monto_pagado,canal_venta,estado_pasaje,descuento_aplicado,nombre_pasajero_registrado,observaciones,anio_venta,mes_venta,cepal_modo_transporte,cepal_volumen_pasajeros_km,cepal_unidad
1034,6,8,2,8,2023-12-04,2023-12-24,38,127.26,Agente,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2023,12,Sin dato,0.0,Sin dato CEPALSTAT
1035,14,10,10,13,2023-05-09,2023-06-07,33,22.75,Telefono,Viajado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2023,5,Sin dato,0.0,Sin dato CEPALSTAT
1036,2,12,1,1,2024-08-26,2024-09-17,26,108.0,Ventanilla,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2024,8,Sin dato,0.0,Sin dato CEPALSTAT
1037,13,3,8,4,2023-07-21,2023-08-13,40,29.75,Agente,Cancelado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2023,7,Sin dato,0.0,Sin dato CEPALSTAT
1038,12,16,7,6,2024-10-31,2024-11-02,35,36.72,Ventanilla,Viajado,10.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2024,10,Sin dato,0.0,Sin dato CEPALSTAT
1039,15,8,11,13,2025-03-16,2025-04-02,15,9.6,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
1040,2,10,1,1,2025-08-22,2025-09-20,4,100.44,Telefono,Viajado,10.0,SIN REGISTRO,Pasajero adulto mayor,2025,8,Sin dato,0.0,Sin dato CEPALSTAT
1041,13,6,8,4,2025-09-22,2025-09-25,23,39.2,Agente,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2025,9,Sin dato,0.0,Sin dato CEPALSTAT
1042,14,16,10,13,2024-02-23,2024-03-19,34,23.4,Ventanilla,Viajado,10.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2024,2,Sin dato,0.0,Sin dato CEPALSTAT
1043,9,19,5,12,2024-10-23,2024-11-07,26,157.5,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2024,10,Sin dato,0.0,Sin dato CEPALSTAT
1044,6,1,2,8,2025-02-17,2025-03-10,12,127.4,Agente,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor,2025,2,Sin dato,0.0,Sin dato CEPALSTAT
1045,3,13,1,3,2025-10-01,2025-10-11,46,120.0,Agente,Viajado,0.0,JUAN CARLOS,Sin observaciones,2025,10,Sin dato,0.0,Sin dato CEPALSTAT
1046,6,9,2,8,2024-06-16,2024-07-03,37,107.52,Agente,Viajado,20.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2024,6,Sin dato,0.0,Sin dato CEPALSTAT
1047,8,6,4,11,2023-07-02,2023-07-18,7,63.0,Telefono,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2023,7,Sin dato,0.0,Sin dato CEPALSTAT
1048,1,5,1,1,2024-01-31,2024-02-01,13,105.6,Agente,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2024,1,Sin dato,0.0,Sin dato CEPALSTAT
1049,7,13,3,3,2023-05-03,2023-05-21,39,102.3,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2023,5,Sin dato,0.0,Sin dato CEPALSTAT
1050,8,12,4,11,2023-01-11,2023-02-09,33,71.82,Web,Confirmado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2023,1,Sin dato,0.0,Sin dato CEPALSTAT
1051,6,11,2,8,2023-04-23,2023-05-22,11,128.8,Telefono,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2023,4,Sin dato,0.0,Sin dato CEPALSTAT
1052,14,7,10,13,2024-08-14,2024-08-25,19,22.0,Agente,Viajado,20.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2024,8,Sin dato,0.0,Sin dato CEPALSTAT
1053,12,7,7,6,2023-11-30,2023-12-25,6,33.48,Ventanilla,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2023,11,Sin dato,0.0,Sin dato CEPALSTAT
1054,13,18,8,4,2024-07-01,2024-07-23,29,36.05,Web,Viajado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Sin observaciones,2024,7,Sin dato,0.0,Sin dato CEPALSTAT
1055,7,17,3,3,2023-11-08,2023-11-17,6,112.2,Agente,Cancelado,0.0,RICARDO ERNESTO PONCE MONTA?O,Sin observaciones,2023,11,Sin dato,0.0,Sin dato CEPALSTAT
1056,7,11,3,3,2025-01-01,2025-01-14,11,123.2,Telefono,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor,2025,1,Sin dato,0.0,Sin dato CEPALSTAT
1057,3,17,1,3,2023-01-07,2023-01-28,41,135.6,Agente,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasaje con equipaje extra,2023,1,Sin dato,0.0,Sin dato CEPALSTAT
1058,9,3,5,12,2023-06-25,2023-07-24,1,157.5,Ventanilla,Cancelado,0.0,MARIA ELENA FLORES,Sin observaciones,2023,6,Sin dato,0.0,Sin dato CEPALSTAT
1059,14,3,10,13,2025-03-14,2025-03-31,26,23.0,Agente,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
1060,5,10,2,2,2025-10-06,2025-10-17,14,154.0,Ventanilla,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2025,10,Sin dato,0.0,Sin dato CEPALSTAT
1061,10,1,6,10,2023-05-15,2023-06-06,32,95.4,Web,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2023,5,Sin dato,0.0,Sin dato CEPALSTAT
1062,15,13,11,13,2024-09-20,2024-09-28,23,9.7,Telefono,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2024,9,Sin dato,0.0,Sin dato CEPALSTAT
1063,6,12,2,8,2025-09-29,2025-10-16,2,130.2,Agente,Cancelado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2025,9,Sin dato,0.0,Sin dato CEPALSTAT
1064,8,20,4,11,2024-04-17,2024-04-28,10,74.9,Ventanilla,Viajado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2024,4,Sin dato,0.0,Sin dato CEPALSTAT
1065,1,3,1,1,2025-10-08,2025-10-29,29,117.6,Telefono,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2025,10,Sin dato,0.0,Sin dato CEPALSTAT
1066,4,8,1,5,2023-10-18,2023-10-19,17,95.04,Agente,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2023,10,Sin dato,0.0,Sin dato CEPALSTAT
1067,13,1,8,4,2024-01-17,2024-01-18,32,38.5,Web,Confirmado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2024,1,Sin dato,0.0,Sin dato CEPALSTAT
1068,7,16,3,3,2024-04-19,2024-05-19,37,102.3,Telefono,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2024,4,Sin dato,0.0,Sin dato CEPALSTAT
1069,12,7,7,6,2022-12-10,2023-01-03,2,40.8,Ventanilla,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2022,12,Transporte Aereo,4424351213.328,kilómetros de pasajeros facturados
1070,8,13,4,11,2025-12-02,2025-12-29,6,78.4,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2025,12,Sin dato,0.0,Sin dato CEPALSTAT
1071,1,5,1,1,2024-10-22,2024-11-11,23,104.4,Telefono,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2024,10,Sin dato,0.0,Sin dato CEPALSTAT
1072,12,7,7,6,2023-03-08,2023-03-14,19,30.96,Telefono,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
1073,3,9,1,3,2023-11-24,2023-11-30,13,103.2,Ventanilla,Cancelado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2023,11,Sin dato,0.0,Sin dato CEPALSTAT
1074,11,6,7,4,2023-08-15,2023-09-05,41,34.4,Telefono,Cancelado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2023,8,Sin dato,0.0,Sin dato CEPALSTAT
1075,7,8,3,3,2025-04-12,2025-05-11,24,92.07,Agente,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2025,4,Sin dato,0.0,Sin dato CEPALSTAT
1076,9,3,5,12,2024-11-25,2024-12-09,10,160.5,Web,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2024,11,Sin dato,0.0,Sin dato CEPALSTAT
1077,2,11,1,1,2023-09-09,2023-10-09,27,130.8,Ventanilla,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor,2023,9,Sin dato,0.0,Sin dato CEPALSTAT
1078,2,13,1,1,2023-07-30,2023-08-16,17,106.8,Agente,Cancelado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2023,7,Sin dato,0.0,Sin dato CEPALSTAT
1079,5,20,2,2,2023-01-13,2023-01-29,9,130.2,Ventanilla,Cancelado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2023,1,Sin dato,0.0,Sin dato CEPALSTAT
1080,5,1,2,2,2025-10-11,2025-11-02,29,137.2,Agente,Viajado,0.0,SIN REGISTRO,Pasajero adulto mayor,2025,10,Sin dato,0.0,Sin dato CEPALSTAT
1081,7,6,3,3,2025-10-22,2025-11-20,4,123.2,Agente,Viajado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2025,10,Sin dato,0.0,Sin dato CEPALSTAT
1082,10,11,6,10,2025-03-13,2025-03-31,18,86.4,Ventanilla,Cancelado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
1083,2,6,1,1,2023-03-11,2023-03-21,22,99.36,Ventanilla,Viajado,10.0,JUAN CARLOS,Pasajero adulto mayor,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
1084,2,6,1,1,2023-02-02,2023-02-14,25,115.2,Telefono,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2023,2,Sin dato,0.0,Sin dato CEPALSTAT
1085,13,19,8,4,2023-10-11,2023-10-21,5,33.25,Ventanilla,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2023,10,Sin dato,0.0,Sin dato CEPALSTAT
1086,13,5,8,4,2025-03-19,2025-03-21,14,33.6,Agente,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
1087,4,19,1,5,2024-04-11,2024-04-23,13,136.8,Telefono,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2024,4,Sin dato,0.0,Sin dato CEPALSTAT
1088,9,13,5,12,2024-01-18,2024-01-20,32,124.2,Agente,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2024,1,Sin dato,0.0,Sin dato CEPALSTAT
1089,10,17,6,10,2025-01-19,2025-01-28,20,83.7,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasaje con equipaje extra,2025,1,Sin dato,0.0,Sin dato CEPALSTAT
1090,4,13,1,5,2023-12-11,2023-12-24,11,128.4,Web,Cancelado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2023,12,Sin dato,0.0,Sin dato CEPALSTAT
1091,14,19,10,13,2025-10-30,2025-11-10,17,22.75,Telefono,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2025,10,Sin dato,0.0,Sin dato CEPALSTAT
1092,6,19,2,8,2023-05-13,2023-06-12,2,108.36,Agente,Viajado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2023,5,Sin dato,0.0,Sin dato CEPALSTAT
1093,12,15,7,6,2025-09-26,2025-10-22,18,44.0,Web,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2025,9,Sin dato,0.0,Sin dato CEPALSTAT
1094,11,6,7,4,2023-01-05,2023-01-07,44,43.6,Web,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2023,1,Sin dato,0.0,Sin dato CEPALSTAT
1095,11,8,7,4,2025-06-30,2025-07-17,38,39.96,Agente,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2025,6,Sin dato,0.0,Sin dato CEPALSTAT
1096,3,20,1,3,2024-10-18,2024-10-30,7,118.8,Agente,Cancelado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2024,10,Sin dato,0.0,Sin dato CEPALSTAT
1097,15,11,11,13,2025-02-03,2025-03-04,34,10.0,Agente,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2025,2,Sin dato,0.0,Sin dato CEPALSTAT
1098,7,19,3,3,2023-04-03,2023-04-11,45,108.9,Ventanilla,Cancelado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2023,4,Sin dato,0.0,Sin dato CEPALSTAT
1099,14,2,10,13,2024-12-06,2024-12-07,40,21.5,Agente,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
1100,4,13,1,5,2025-02-23,2025-03-21,31,124.8,Web,Viajado,0.0,SIN REGISTRO,Pasajero adulto mayor,2025,2,Sin dato,0.0,Sin dato CEPALSTAT
1101,12,16,7,6,2024-02-22,2024-03-17,14,34.0,Agente,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor,2024,2,Sin dato,0.0,Sin dato CEPALSTAT
1102,7,6,3,3,2025-03-05,2025-03-29,1,100.1,Agente,Viajado,0.0,JUAN CARLOS,Sin observaciones,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
1103,9,18,5,12,2023-03-13,2023-03-20,31,150.0,Ventanilla,Viajado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Sin observaciones,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
1104,6,11,2,8,2024-09-01,2024-09-29,19,137.2,Web,Viajado,0.0,MARIA ELENA FLORES,Sin observaciones,2024,9,Sin dato,0.0,Sin dato CEPALSTAT
1105,12,7,7,6,2024-12-17,2025-01-02,41,33.28,Agente,Viajado,20.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
1106,5,9,2,2,2025-10-02,2025-10-29,14,140.0,Agente,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2025,10,Sin dato,0.0,Sin dato CEPALSTAT
1107,12,13,7,6,2023-05-11,2023-05-21,35,43.6,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2023,5,Sin dato,0.0,Sin dato CEPALSTAT
1108,6,2,2,8,2025-09-06,2025-10-01,28,127.4,Telefono,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasajero adulto mayor,2025,9,Sin dato,0.0,Sin dato CEPALSTAT
1109,14,7,10,13,2024-10-16,2024-10-30,18,24.3,Web,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2024,10,Sin dato,0.0,Sin dato CEPALSTAT
1110,1,18,1,1,2024-09-21,2024-09-29,18,97.2,Telefono,Viajado,10.0,SILVIA ROSARIO MONTA?O PEREZ,Pasajero adulto mayor,2024,9,Sin dato,0.0,Sin dato CEPALSTAT
1111,9,14,5,12,2025-04-04,2025-05-02,37,145.5,Ventanilla,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2025,4,Sin dato,0.0,Sin dato CEPALSTAT
1112,8,9,4,11,2024-07-23,2024-07-24,39,65.1,Telefono,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2024,7,Sin dato,0.0,Sin dato CEPALSTAT
1113,5,18,2,2,2024-11-14,2024-11-15,32,119.0,Web,Viajado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Sin observaciones,2024,11,Sin dato,0.0,Sin dato CEPALSTAT
1114,11,19,7,4,2025-08-01,2025-08-23,39,43.6,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2025,8,Sin dato,0.0,Sin dato CEPALSTAT
1115,7,10,3,3,2024-07-11,2024-07-26,23,123.2,Telefono,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2024,7,Sin dato,0.0,Sin dato CEPALSTAT
1116,8,18,4,11,2024-12-07,2024-12-11,45,73.5,Telefono,Viajado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Pasaje con equipaje extra,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
1117,8,4,4,11,2025-04-23,2025-05-19,16,60.48,Web,Viajado,10.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2025,4,Sin dato,0.0,Sin dato CEPALSTAT
1118,12,1,7,6,2024-04-13,2024-05-10,13,34.0,Ventanilla,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2024,4,Sin dato,0.0,Sin dato CEPALSTAT
1119,3,6,1,3,2024-11-06,2024-11-21,6,118.8,Telefono,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2024,11,Sin dato,0.0,Sin dato CEPALSTAT
1120,6,9,2,8,2023-11-10,2023-11-21,3,147.0,Web,Viajado,0.0,SIN REGISTRO,Sin observaciones,2023,11,Sin dato,0.0,Sin dato CEPALSTAT
1121,3,15,1,3,2023-09-30,2023-10-10,10,109.2,Telefono,Viajado,0.0,JUAN CARLOS,Sin observaciones,2023,9,Sin dato,0.0,Sin dato CEPALSTAT
1122,7,5,3,3,2025-05-25,2025-06-07,32,113.3,Ventanilla,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2025,5,Sin dato,0.0,Sin dato CEPALSTAT
1123,6,9,2,8,2025-06-05,2025-06-23,29,147.0,Web,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2025,6,Sin dato,0.0,Sin dato CEPALSTAT
1124,11,1,7,4,2025-06-23,2025-07-06,21,37.6,Ventanilla,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2025,6,Sin dato,0.0,Sin dato CEPALSTAT
1125,3,5,1,3,2023-08-12,2023-08-16,35,120.0,Telefono,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2023,8,Sin dato,0.0,Sin dato CEPALSTAT
1126,6,9,2,8,2023-01-13,2023-01-21,22,124.6,Web,Cancelado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2023,1,Sin dato,0.0,Sin dato CEPALSTAT
1127,6,3,2,8,2023-10-24,2023-11-06,12,109.76,Agente,Viajado,20.0,MARIA ELENA FLORES,Sin observaciones,2023,10,Sin dato,0.0,Sin dato CEPALSTAT
1128,14,16,10,13,2023-09-25,2023-10-06,7,21.83,Telefono,Cancelado,10.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2023,9,Sin dato,0.0,Sin dato CEPALSTAT
1129,7,10,3,3,2023-10-29,2023-11-24,44,121.0,Telefono,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2023,10,Sin dato,0.0,Sin dato CEPALSTAT
1130,10,17,6,10,2025-03-15,2025-04-13,3,99.0,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Sin observaciones,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
1131,2,5,1,1,2025-06-13,2025-07-12,2,115.2,Telefono,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2025,6,Sin dato,0.0,Sin dato CEPALSTAT
1132,3,9,1,3,2023-10-08,2023-10-20,43,110.4,Ventanilla,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor,2023,10,Sin dato,0.0,Sin dato CEPALSTAT
1133,8,18,4,11,2023-12-15,2024-01-06,2,70.0,Ventanilla,Cancelado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Sin observaciones,2023,12,Sin dato,0.0,Sin dato CEPALSTAT
1134,1,9,1,1,2023-11-18,2023-12-13,16,105.84,Ventanilla,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2023,11,Sin dato,0.0,Sin dato CEPALSTAT
1135,15,3,11,13,2025-03-16,2025-03-26,34,9.8,Web,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
1136,7,9,3,3,2023-12-01,2023-12-24,15,96.03,Ventanilla,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2023,12,Sin dato,0.0,Sin dato CEPALSTAT
1137,4,14,1,5,2023-12-05,2023-12-31,42,111.6,Ventanilla,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasajero adulto mayor,2023,12,Sin dato,0.0,Sin dato CEPALSTAT
1138,13,10,8,4,2023-07-21,2023-08-04,44,35.7,Agente,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2023,7,Sin dato,0.0,Sin dato CEPALSTAT
1139,10,14,6,10,2024-04-30,2024-05-08,36,90.0,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasaje con equipaje extra,2024,4,Sin dato,0.0,Sin dato CEPALSTAT
1140,10,18,6,10,2023-03-25,2023-04-15,10,90.0,Telefono,Viajado,0.0,SIN REGISTRO,Sin observaciones,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
1141,3,2,1,3,2025-03-28,2025-03-31,31,133.2,Web,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
1142,9,10,5,12,2025-06-01,2025-06-09,15,114.75,Ventanilla,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2025,6,Sin dato,0.0,Sin dato CEPALSTAT
1143,8,20,4,11,2024-07-03,2024-07-05,9,71.4,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2024,7,Sin dato,0.0,Sin dato CEPALSTAT
1144,11,17,7,4,2025-07-11,2025-07-31,41,38.0,Ventanilla,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Sin observaciones,2025,7,Sin dato,0.0,Sin dato CEPALSTAT
1145,13,13,8,4,2023-02-08,2023-03-10,22,35.7,Telefono,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2023,2,Sin dato,0.0,Sin dato CEPALSTAT
1146,4,14,1,5,2025-01-04,2025-01-24,30,132.0,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasaje con equipaje extra,2025,1,Sin dato,0.0,Sin dato CEPALSTAT
1147,13,19,8,4,2025-09-22,2025-10-02,16,31.85,Web,Cancelado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2025,9,Sin dato,0.0,Sin dato CEPALSTAT
1148,3,3,1,3,2023-10-31,2023-11-30,10,95.04,Telefono,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2023,10,Sin dato,0.0,Sin dato CEPALSTAT
1149,3,9,1,3,2025-12-19,2025-12-23,14,104.76,Agente,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2025,12,Sin dato,0.0,Sin dato CEPALSTAT
1150,15,9,11,13,2025-03-26,2025-04-02,30,11.3,Ventanilla,Viajado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
1151,14,1,10,13,2023-10-06,2023-10-20,27,24.75,Agente,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor,2023,10,Sin dato,0.0,Sin dato CEPALSTAT
1152,15,8,11,13,2024-09-09,2024-09-22,29,10.2,Telefono,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2024,9,Sin dato,0.0,Sin dato CEPALSTAT
1153,5,6,2,2,2023-10-01,2023-10-14,29,119.0,Agente,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2023,10,Sin dato,0.0,Sin dato CEPALSTAT
1154,14,18,10,13,2024-12-02,2024-12-18,24,21.75,Agente,Viajado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Pasaje con equipaje extra,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
1155,5,11,2,2,2025-11-15,2025-12-09,38,152.6,Agente,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2025,11,Sin dato,0.0,Sin dato CEPALSTAT
1156,7,13,3,3,2025-03-30,2025-04-19,40,123.2,Agente,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
1157,13,8,8,4,2024-01-18,2024-01-24,38,32.2,Telefono,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2024,1,Sin dato,0.0,Sin dato CEPALSTAT
1158,14,16,10,13,2024-03-30,2024-04-18,25,22.25,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2024,3,Sin dato,0.0,Sin dato CEPALSTAT
1159,7,8,3,3,2023-01-18,2023-02-06,10,105.6,Agente,Viajado,0.0,JUAN CARLOS,Sin observaciones,2023,1,Sin dato,0.0,Sin dato CEPALSTAT
1160,2,20,1,1,2023-01-30,2023-02-17,23,112.32,Web,Cancelado,10.0,SIN REGISTRO,Pasaje con equipaje extra,2023,1,Sin dato,0.0,Sin dato CEPALSTAT
1161,12,14,7,6,2024-06-08,2024-07-01,46,41.6,Agente,Cancelado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasajero adulto mayor,2024,6,Sin dato,0.0,Sin dato CEPALSTAT
1162,4,16,1,5,2024-09-07,2024-09-23,30,122.4,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor,2024,9,Sin dato,0.0,Sin dato CEPALSTAT
1163,1,11,1,1,2023-11-30,2023-12-19,30,122.04,Telefono,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2023,11,Sin dato,0.0,Sin dato CEPALSTAT
1164,3,19,1,3,2024-08-24,2024-09-12,41,104.4,Telefono,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2024,8,Sin dato,0.0,Sin dato CEPALSTAT
